,product_id,composition,fit,product_safety,size,sustainable,product_name,product_price,color_name,style_id,color_id,scrapy_datetime
1,0811993036,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""","The model is 183cm/6'0"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Blue,0811993,036,2021-10-09 11:57:22
0,0811993037,"Cotton 99%, Elastane 1%",Regular fit,"","The model is 182cm/6'0"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark blue,0811993,037,2021-10-09 11:57:22
1,0811993037,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""","The model is 182cm/6'0"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark blue,0811993,037,2021-10-09 11:57:22
0,0811993031,"Cotton 99%, Elastane 1%",Regular fit,"",,Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark denim blue,0811993,031,2021-10-09 11:57:22
1,0811993031,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark denim blue,0811993,031,2021-10-09 11:57:22
0,0811993001,"Cotton 98%, Elastane 2%",Regular fit,"",,,"
							  Regular Jeans",12.99,Black/washed out,0811993,001,2021-10-09 11:57:22
1,0811993001,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",12.99,Black/washed out,0811993,001,2021-10-09 11:57:22
0,0811993002,"Cotton 98%, Elastane 2%",Regular fit,"",,,"
							  Regular Jeans",29.99,Denim blue,0811993,002,2021-10-09 11:57:22
1,0811993002,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",29.99,Denim blue,0811993,002,2021-10-09 11:57:22
0,0811993003,"Cotton 98%, Elastane 2%",Regular fit,"",,Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark denim blue,0811993,003,2021-10-09 11:57:22
1,0811993003,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark denim blue,0811993,003,2021-10-09 11:57:22
0,0811993006,"Cotton 98%, Elastane 2%",Regular fit,"",,,"
							  Regular Jeans",14.99,Graphite gray,0811993,006,2021-10-09 11:57:22
1,0811993006,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",14.99,Graphite gray,0811993,006,2021-10-09 11:57:22
0,0811993007,"Cotton 98%, Elastane 2%",Regular fit,"",,,"
							  Regular Jeans",29.99,Light denim blue,0811993,007,2021-10-09 11:57:22
1,0811993007,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",29.99,Light denim blue,0811993,007,2021-10-09 11:57:22
0,0811993021,"Cotton 98%, Elastane 2%",Regular fit,"",,,"
							  Regular Jeans",29.99,Black,0811993,021,2021-10-09 11:57:22
1,0811993021,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",29.99,Black,0811993,021,2021-10-09 11:57:22
0,0811993022,"Cotton 99%, Elastane 1%",Regular fit,"",,,"
							  Regular Jeans",16.99,Cream,0811993,022,2021-10-09 11:57:22
1,0811993022,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",16.99,Cream,0811993,022,2021-10-09 11:57:22
0,0811993024,"Cotton 99%, Elastane 1%",Regular fit,"",,,"
							  Regular Jeans",29.99,Denim blue,0811993,024,2021-10-09 11:57:22
1,0811993024,Cotton 100%,Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",29.99,Denim blue,0811993,024,2021-10-09 11:57:22
0,0811993025,Cotton 100%,Regular fit,"",,,"
							  Regular Jeans",15.99,Light blue,0811993,025,2021-10-09 11:57:22
1,0811993025,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",15.99,Light blue,0811993,025,2021-10-09 11:57:22
0,0811993028,"Cotton 99%, Elastane 1%",Regular fit,"","The model is 185cm/6'1"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Denim blue,0811993,028,2021-10-09 11:57:22
1,0811993028,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""","The model is 185cm/6'1"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Denim blue,0811993,028,2021-10-09 11:57:22
0,0811993034,"Cotton 99%, Elastane 1%",Regular fit,"","The model is 187cm/6'2"" and wears a size 31/32",,"
							  Regular Jeans",29.99,Pale denim blue,0811993,034,2021-10-09 11:57:22
1,0811993034,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""","The model is 187cm/6'2"" and wears a size 31/32",,"
							  Regular Jeans",29.99,Pale denim blue,0811993,034,2021-10-09 11:57:22
0,0811993036,"Cotton 99%, Elastane 1%",Regular fit,"","The model is 183cm/6'0"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Blue,0811993,036,2021-10-09 11:57:22
1,0811993036,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""","The model is 183cm/6'0"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Blue,0811993,036,2021-10-09 11:57:22
0,0811993037,"Cotton 99%, Elastane 1%",Regular fit,"","The model is 182cm/6'0"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark blue,0811993,037,2021-10-09 11:57:22
1,0811993037,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""","The model is 182cm/6'0"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark blue,0811993,037,2021-10-09 11:57:22
0,0865734005,Cotton 100%,Relaxed fit,,,,"
							  Relaxed Tapered Pull-on Jeans",29.99,Light denim blue,0865734,005,2021-10-09 11:57:22
0,0865734001,Cotton 100%,Relaxed fit,,,,"
							  Relaxed Tapered Pull-on Jeans",29.99,Light denim blue,0865734,001,2021-10-09 11:57:22
0,0865734002,Cotton 100%,Relaxed fit,,,,"
							  Relaxed Tapered Pull-on Jeans",14.99,Denim blue,0865734,002,2021-10-09 11:57:22
0,0865734006,Cotton 100%,Relaxed fit,,,,"
							  Relaxed Tapered Pull-on Jeans",29.99,Gray,0865734,006,2021-10-09 11:57:22
0,0865734007,Cotton 100%,Relaxed fit,,,,"
							  Relaxed Tapered Pull-on Jeans",22.99,Pale denim blue,0865734,007,2021-10-09 11:57:22
0,0811993034,"Cotton 99%, Elastane 1%",Regular fit,"","The model is 187cm/6'2"" and wears a size 31/32",,"
							  Regular Jeans",29.99,Pale denim blue,0811993,034,2021-10-09 11:57:22
1,0811993034,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""","The model is 187cm/6'2"" and wears a size 31/32",,"
							  Regular Jeans",29.99,Pale denim blue,0811993,034,2021-10-09 11:57:22
0,0811993001,"Cotton 98%, Elastane 2%",Regular fit,"",,,"
							  Regular Jeans",12.99,Black/washed out,0811993,001,2021-10-09 11:57:22
1,0811993001,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",12.99,Black/washed out,0811993,001,2021-10-09 11:57:22
0,0811993002,"Cotton 98%, Elastane 2%",Regular fit,"",,,"
							  Regular Jeans",29.99,Denim blue,0811993,002,2021-10-09 11:57:22
1,0811993002,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",29.99,Denim blue,0811993,002,2021-10-09 11:57:22
0,0811993003,"Cotton 98%, Elastane 2%",Regular fit,"",,Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark denim blue,0811993,003,2021-10-09 11:57:22
1,0811993003,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark denim blue,0811993,003,2021-10-09 11:57:22
0,0811993006,"Cotton 98%, Elastane 2%",Regular fit,"",,,"
							  Regular Jeans",14.99,Graphite gray,0811993,006,2021-10-09 11:57:22
1,0811993006,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",14.99,Graphite gray,0811993,006,2021-10-09 11:57:22
0,0811993007,"Cotton 98%, Elastane 2%",Regular fit,"",,,"
							  Regular Jeans",29.99,Light denim blue,0811993,007,2021-10-09 11:57:22
1,0811993007,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",29.99,Light denim blue,0811993,007,2021-10-09 11:57:22
0,0811993021,"Cotton 98%, Elastane 2%",Regular fit,"",,,"
							  Regular Jeans",29.99,Black,0811993,021,2021-10-09 11:57:22
1,0811993021,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",29.99,Black,0811993,021,2021-10-09 11:57:22
0,0811993022,"Cotton 99%, Elastane 1%",Regular fit,"",,,"
							  Regular Jeans",16.99,Cream,0811993,022,2021-10-09 11:57:22
1,0811993022,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",16.99,Cream,0811993,022,2021-10-09 11:57:22
0,0811993024,"Cotton 99%, Elastane 1%",Regular fit,"",,,"
							  Regular Jeans",29.99,Denim blue,0811993,024,2021-10-09 11:57:22
1,0811993024,Cotton 100%,Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",29.99,Denim blue,0811993,024,2021-10-09 11:57:22
0,0811993025,Cotton 100%,Regular fit,"",,,"
							  Regular Jeans",15.99,Light blue,0811993,025,2021-10-09 11:57:22
1,0811993025,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",15.99,Light blue,0811993,025,2021-10-09 11:57:22
0,0811993028,"Cotton 99%, Elastane 1%",Regular fit,"","The model is 185cm/6'1"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Denim blue,0811993,028,2021-10-09 11:57:22
1,0811993028,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""","The model is 185cm/6'1"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Denim blue,0811993,028,2021-10-09 11:57:22
0,0811993031,"Cotton 99%, Elastane 1%",Regular fit,"",,Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark denim blue,0811993,031,2021-10-09 11:57:22
1,0811993031,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark denim blue,0811993,031,2021-10-09 11:57:22
0,0811993036,"Cotton 99%, Elastane 1%",Regular fit,"","The model is 183cm/6'0"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Blue,0811993,036,2021-10-09 11:57:22
1,0811993036,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""","The model is 183cm/6'0"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Blue,0811993,036,2021-10-09 11:57:22
0,0811993037,"Cotton 99%, Elastane 1%",Regular fit,"","The model is 182cm/6'0"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark blue,0811993,037,2021-10-09 11:57:22
1,0811993037,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""","The model is 182cm/6'0"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark blue,0811993,037,2021-10-09 11:57:22
0,0868115001,"Cotton 73%, Polyester 26%, Elastane 1%",Skinny fit,,,,"
							  Skinny Cropped Jeans",29.99,Black,0868115,001,2021-10-09 11:57:22
0,0868115002,"Cotton 98%, Elastane 2%",Skinny fit,,,,"
							  Skinny Cropped Jeans",29.99,Light denim blue,0868115,002,2021-10-09 11:57:22
0,0868115003,"Cotton 98%, Elastane 2%",Skinny fit,,,,"
							  Skinny Cropped Jeans",12.99,Light denim blue,0868115,003,2021-10-09 11:57:22
0,0868115004,"Cotton 89%, Polyester 10%, Elastane 1%",Skinny fit,,,,"
							  Skinny Cropped Jeans",29.99,Denim blue,0868115,004,2021-10-09 11:57:22
1,0868115004,Cotton 100%,Skinny fit,,,,"
							  Skinny Cropped Jeans",29.99,Denim blue,0868115,004,2021-10-09 11:57:22
0,0868115005,Cotton 100%,Skinny fit,,,,"
							  Skinny Cropped Jeans",29.99,Light denim blue,0868115,005,2021-10-09 11:57:22
1,0868115005,"Cotton 87%, Polyester 12%, Elastane 1%",Skinny fit,,,,"
							  Skinny Cropped Jeans",29.99,Light denim blue,0868115,005,2021-10-09 11:57:22
0,0868115006,"Cotton 99%, Elastane 1%",Skinny fit,,,,"
							  Skinny Cropped Jeans",29.99,White,0868115,006,2021-10-09 11:57:22
1,0868115006,Cotton 100%,Skinny fit,,,,"
							  Skinny Cropped Jeans",29.99,White,0868115,006,2021-10-09 11:57:22
0,0868115007,"Polyester 65%, Cotton 35%",Skinny fit,,"The model is 187cm/6'2"" and wears a size 31",,"
							  Skinny Cropped Jeans",29.99,Light blue,0868115,007,2021-10-09 11:57:22
1,0868115007,"Cotton 89%, Polyester 10%, Elastane 1%",Skinny fit,,"The model is 187cm/6'2"" and wears a size 31",,"
							  Skinny Cropped Jeans",29.99,Light blue,0868115,007,2021-10-09 11:57:22
0,1008549004,"Cotton 99%, Elastane 1%",Regular fit,,"The model is 189cm/6'2"" and wears a size 32/32",,"
							  Regular Jeans",19.99,Dark blue,1008549,004,2021-10-09 11:57:22
1,1008549004,"Polyester 63%, Cotton 37%",Regular fit,,"The model is 189cm/6'2"" and wears a size 32/32",,"
							  Regular Jeans",19.99,Dark blue,1008549,004,2021-10-09 11:57:22
0,1008549001,"Cotton 98%, Elastane 2%",Regular fit,,"The model is 189cm/6'2"" and wears a size 32/32",Recycled cotton 20%,"
							  Regular Jeans",19.99,Light denim blue,1008549,001,2021-10-09 11:57:22
1,1008549001,"Polyester 65%, Cotton 35%",Regular fit,,"The model is 189cm/6'2"" and wears a size 32/32",Recycled cotton 20%,"
							  Regular Jeans",19.99,Light denim blue,1008549,001,2021-10-09 11:57:22
0,1008549002,"Polyester 65%, Cotton 35%",Regular fit,,"The model is 183cm/6'0"" and wears a size 32/32",Recycled cotton 20%,"
							  Regular Jeans",19.99,Denim blue,1008549,002,2021-10-09 11:57:22
1,1008549002,"Cotton 99%, Elastane 1%",Regular fit,,"The model is 183cm/6'0"" and wears a size 32/32",Recycled cotton 20%,"
							  Regular Jeans",19.99,Denim blue,1008549,002,2021-10-09 11:57:22
0,1008549006,Pocket: Cotton 100%,Regular fit,,,Recycled cotton 20%,"
							  Regular Jeans",19.99,Black,1008549,006,2021-10-09 11:57:22
1,1008549006,"Cotton 99%, Elastane 1%",Regular fit,,,Recycled cotton 20%,"
							  Regular Jeans",19.99,Black,1008549,006,2021-10-09 11:57:22
0,0720504008,"Cotton 73%, Polyester 26%, Elastane 1%",Skinny fit,,,,"
							  Skinny Jeans",24.99,Dark gray,0720504,008,2021-10-09 11:57:22
1,0720504008,Cotton 100%,Skinny fit,,,,"
							  Skinny Jeans",24.99,Dark gray,0720504,008,2021-10-09 11:57:22
0,0720504001,Polyester 100%,Skinny fit,,,,"
							  Skinny Jeans",14.99,Black,0720504,001,2021-10-09 11:57:22
1,0720504001,"Cotton 80%, Polyester 19%, Elastane 1%",Skinny fit,,,,"
							  Skinny Jeans",14.99,Black,0720504,001,2021-10-09 11:57:22
0,0720504002,"Cotton 90%, Polyester 8%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",12.99,Dark denim blue,0720504,002,2021-10-09 11:57:22
1,0720504002,"Polyester 65%, Cotton 35%",Skinny fit,,,,"
							  Skinny Jeans",12.99,Dark denim blue,0720504,002,2021-10-09 11:57:22
0,0720504003,Cotton 100%,Skinny fit,,,,"
							  Skinny Jeans",10.99,Denim blue,0720504,003,2021-10-09 11:57:22
1,0720504003,"Cotton 90%, Polyester 8%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",10.99,Denim blue,0720504,003,2021-10-09 11:57:22
0,0720504004,"Cotton 85%, Polyester 14%, Elastane 1%",Skinny fit,,,,"
							  Skinny Jeans",12.99,Light denim blue,0720504,004,2021-10-09 11:57:22
1,0720504004,Cotton 100%,Skinny fit,,,,"
							  Skinny Jeans",12.99,Light denim blue,0720504,004,2021-10-09 11:57:22
0,0720504005,Cotton 100%,Skinny fit,,,,"
							  Skinny Jeans",12.99,Light gray,0720504,005,2021-10-09 11:57:22
1,0720504005,"Cotton 75%, Polyester 24%, Elastane 1%",Skinny fit,,,,"
							  Skinny Jeans",12.99,Light gray,0720504,005,2021-10-09 11:57:22
0,0720504007,Cotton 100%,Skinny fit,,,,"
							  Skinny Jeans",10.99,Midnight blue,0720504,007,2021-10-09 11:57:22
1,0720504007,"Cotton 87%, Polyester 11%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",10.99,Midnight blue,0720504,007,2021-10-09 11:57:22
0,0720504010,"Cotton 90%, Polyester 8%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",24.99,Denim blue,0720504,010,2021-10-09 11:57:22
1,0720504010,Cotton 100%,Skinny fit,,,,"
							  Skinny Jeans",24.99,Denim blue,0720504,010,2021-10-09 11:57:22
0,0720504011,"Polyester 65%, Cotton 35%",Skinny fit,,,,"
							  Skinny Jeans",14.99,Dark blue,0720504,011,2021-10-09 11:57:22
1,0720504011,"Cotton 73%, Polyester 26%, Elastane 1%",Skinny fit,,,,"
							  Skinny Jeans",14.99,Dark blue,0720504,011,2021-10-09 11:57:22
0,0720504013,"Cotton 88%, Polyester 11%, Elastane 1%",Skinny fit,,,,"
							  Skinny Jeans",24.99,Light blue,0720504,013,2021-10-09 11:57:22
1,0720504013,Cotton 100%,Skinny fit,,,,"
							  Skinny Jeans",24.99,Light blue,0720504,013,2021-10-09 11:57:22
0,0931747002,"Cotton 99%, Elastane 1%",Regular fit,,,,"
							  Regular Tapered Jeans",29.99,Light denim blue,0931747,002,2021-10-09 11:57:22
0,0931747003,"Cotton 99%, Elastane 1%",Regular fit,,,,"
							  Regular Tapered Jeans",29.99,Denim blue,0931747,003,2021-10-09 11:57:22
0,0811993037,"Cotton 99%, Elastane 1%",Regular fit,"","The model is 182cm/6'0"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark blue,0811993,037,2021-10-09 11:57:22
1,0811993037,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""","The model is 182cm/6'0"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark blue,0811993,037,2021-10-09 11:57:22
0,0811993001,"Cotton 98%, Elastane 2%",Regular fit,"",,,"
							  Regular Jeans",12.99,Black/washed out,0811993,001,2021-10-09 11:57:22
1,0811993001,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",12.99,Black/washed out,0811993,001,2021-10-09 11:57:22
0,0811993002,"Cotton 98%, Elastane 2%",Regular fit,"",,,"
							  Regular Jeans",29.99,Denim blue,0811993,002,2021-10-09 11:57:22
1,0811993002,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",29.99,Denim blue,0811993,002,2021-10-09 11:57:22
0,0811993003,"Cotton 98%, Elastane 2%",Regular fit,"",,Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark denim blue,0811993,003,2021-10-09 11:57:22
1,0811993003,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark denim blue,0811993,003,2021-10-09 11:57:22
0,0811993006,"Cotton 98%, Elastane 2%",Regular fit,"",,,"
							  Regular Jeans",14.99,Graphite gray,0811993,006,2021-10-09 11:57:22
1,0811993006,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",14.99,Graphite gray,0811993,006,2021-10-09 11:57:22
0,0811993007,"Cotton 98%, Elastane 2%",Regular fit,"",,,"
							  Regular Jeans",29.99,Light denim blue,0811993,007,2021-10-09 11:57:22
1,0811993007,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",29.99,Light denim blue,0811993,007,2021-10-09 11:57:22
0,0811993021,"Cotton 98%, Elastane 2%",Regular fit,"",,,"
							  Regular Jeans",29.99,Black,0811993,021,2021-10-09 11:57:22
1,0811993021,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",29.99,Black,0811993,021,2021-10-09 11:57:22
0,0811993022,"Cotton 99%, Elastane 1%",Regular fit,"",,,"
							  Regular Jeans",16.99,Cream,0811993,022,2021-10-09 11:57:22
1,0811993022,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",16.99,Cream,0811993,022,2021-10-09 11:57:22
